,COD_part,COD_sol,X_TSS_sew,NH4_sew,PO4_sew,H2O_sew
2024-07-25 14:30:00,-31538597.09262178,-6861584.979660824,-24472810.463054128,-1910821.1335764315,-308337.0465543789,64501741656.41504
2024-07-25 14:35:00,-31629567.576167017,-6903530.612073635,-24511573.076895673,-1922502.195767341,-310221.9452260938,64714762123.34484
2024-07-25 14:40:00,-31725097.367515463,-6944549.188832565,-24555154.607619498,-1933925.0905609666,-312065.18506779254,64922389666.153595
2024-07-25 14:45:00,-31825962.58566978,-6984812.467144801,-24604156.129683714,-1945137.6490782986,-313874.4842830893,65126257863.596794
2024-07-25 14:50:00,-31932174.637411084,-7024326.406551245,-24658584.854389723,-1956141.5309383208,-315650.1106741383,65326439937.2679
2024-07-25 14:55:00,-32043740.054948702,-7063096.442015599,-24718443.77265774,-1966938.2496752294,-317392.30847032135,65523002535.97704
2024-07-25 15:00:00,-32162991.741283298,-7099449.459054027,-24784383.72132366,-1977061.8746732723,-319025.8934131874,65716011103.14197
2024-07-25 15:05:00,-32287585.640692808,-7135083.828815445,-24855750.092332974,-1986985.3700498699,-320627.18471259286,65905529898.90159
2024-07-25 15:10:00,-32412825.75894461,-7168215.528109832,-24931739.559509337,-1996211.9192204585,-322116.01423784695,66091622021.51651
2024-07-25 15:15:00,-32460155.40205351,-7182448.526013922,-24949006.44262436,-2000175.5388899525,-322755.5983208789,66106572933.79634
2024-07-25 15:20:00,-32511330.29887749,-7195873.4848663015,-24970453.03344641,-2003914.1350260582,-323358.871788296,66117331673.80342
2024-07-25 15:25:00,-32567364.801429596,-7208733.439995671,-24996819.623552736,-2007495.3883532246,-323936.75584790687,66125941443.406105
2024-07-25 15:30:00,-32629185.482332923,-7221246.231572759,-25028807.97340888,-2010979.9632227935,-324499.03952004184,66134388922.229164
2024-07-25 15:35:00,-32696676.633297753,-7233402.129311932,-25066335.06145069,-2014365.1499349684,-325045.2855576882,66142683662.503815
2024-07-25 15:40:00,-32769179.325066335,-7245066.676925824,-25108867.95343413,-2017613.5049666848,-325569.45193780615,66149458364.7175
2024-07-25 15:45:00,-32847332.84119385,-7256393.929969875,-25156886.733339325,-2020767.9298650282,-326078.4614100388,66156105907.8846
2024-07-25 15:50:00,-32931093.07734792,-7267386.6048467,-25210347.354315154,-2023829.1810965491,-326572.43604057963,66162633257.10583
2024-07-25 15:55:00,-33020413.930821832,-7278046.880210844,-25269204.3156376,-2026797.865375171,-327051.47373099363,66169042585.88419
2024-07-25 16:00:00,-33113132.0590707,-7288376.916672444,-25332727.360455688,-2029674.5843897935,-327515.67157198954,66175336028.136826
2024-07-25 16:05:00,-33211334.47595673,-7298378.856930687,-25401561.130393356,-2032459.9348414564,-327965.12584941706,66181515679.19683
2024-07-25 16:10:00,-33307991.891296223,-7307429.510360945,-25470678.277065422,-2034980.3699739333,-328371.8324276123,66187583596.51448
2024-07-25 16:15:00,-33367403.26742775,-7306912.895441222,-25512335.244569883,-2034836.502527935,-328348.6174533716,66109653553.051
2024-07-25 16:20:00,-33432036.2474674,-7306173.771075193,-25559000.83662428,-2034630.6704260027,-328315.40363692347,66032428041.72484
2024-07-25 16:25:00,-33502089.41109442,-7305265.880043733,-25610814.951597437,-2034377.840012178,-328274.6060019655,65956354519.79897
2024-07-25 16:30:00,-33577628.73882615,-7304216.438248172,-25667817.045525175,-2034085.5903982248,-328227.44754153205,65881655649.43514
2024-07-25 16:35:00,-33658578.384812914,-7303024.288392218,-25729938.279839262,-2033753.5992990981,-328173.8762505366,65808307402.908646
2024-07-25 16:40:00,-33744810.774921544,-7301671.336739332,-25797070.370316114,-2033376.8279527249,-328113.0790560082,65736114102.061226
2024-07-25 16:45:00,-33836358.09293454,-7300176.661817945,-25869227.43788017,-2032960.589367022,-328045.9132842244,65665225538.83621
2024-07-25 16:50:00,-33933165.12886094,-7298540.138460796,-25946356.9626922,-2032504.8486852841,-327972.3733105803,65595618705.627655
2024-07-25 16:55:00,-34035177.24160917,-7296761.578158574,-26028407.021604206,-2032009.5534112477,-327892.4506640881,65527270427.620346
2024-07-25 17:00:00,-34132789.5000725,-7294840.795219447,-26111146.7647772,-2031474.6518332632,-327806.13700036786,65460157948.9852
2024-07-25 17:05:00,-34235580.15787837,-7292777.607010513,-26198740.30560667,-2030900.0930915347,-327713.424112498,65394258925.337814
2024-07-25 17:10:00,-34343496.0191785,-7290571.834183149,-26291137.63579304,-2030285.8272408766,-327614.3039411418,65329551416.3043
2024-07-25 17:15:00,-34456812.275179796,-7288233.9120274475,-26388564.120691836,-2029634.76031144,-327509.2454138919,65266013878.211
2024-07-25 17:20:00,-34576682.58498398,-7286038.869003609,-26491887.41512576,-2029023.4825073334,-327410.60740459274,65206137974.38556
2024-07-25 17:25:00,-34702298.619390525,-7283858.660465392,-26600466.532485243,-2028416.3358258044,-327312.6360082552,65148810487.26423
2024-07-25 17:30:00,-34826232.331135385,-7281527.096695962,-26707060.20652588,-2027767.0395862164,-327207.8632059581,65092524497.239975
2024-07-25 17:35:00,-34948635.73683973,-7279046.943628551,-26811801.52609365,-2027076.3640484565,-327096.41328963777,65037256209.69414
2024-07-25 17:40:00,-35069936.70561491,-7276529.554946574,-26915014.759532575,-2026375.3190990451,-326983.2901273464,64984014769.509056
2024-07-25 17:45:00,-35189593.07123676,-7273858.25647271,-27016290.52212184,-2025631.4131949313,-326863.2507655462,64931739482.92941
2024-07-25 17:50:00,-35307618.50081623,-7271032.64848592,-27115645.578216895,-2024844.535021395,-326736.2772420892,64880409381.55116
2024-07-25 17:55:00,-35424028.339979574,-7268052.733260811,-27213097.883885603,-2024014.6852118715,-326602.3696591888,64830007375.34924
2024-07-25 18:00:00,-35526749.12233609,-7267328.327872149,-27304425.476719607,-2023812.9520656615,-326569.81726514135,64780516683.51252
2024-07-25 18:05:00,-35627994.04332135,-7266418.173795367,-27393919.376682524,-2023559.4914366847,-326528.91793637455,64731920828.64427
2024-07-25 18:10:00,-35727776.50254424,-7265322.608243268,-27481596.336034298,-2023254.3972323025,-326479.6868261219,64684203631.273415
2024-07-25 18:15:00,-35826340.27981466,-7264049.358294437,-27567669.223986376,-2022899.8212971846,-326422.4711638643,64637349204.47013
2024-07-25 18:20:00,-35924756.9172717,-7262830.16693886,-27652958.891310155,-2022560.2996538598,-326367.6847168732,64593435963.11408
2024-07-25 18:25:00,-36022407.258864336,-7261558.959303282,-27736984.57193567,-2022206.292464205,-326310.5608294518,64551538217.99233
2024-07-25 18:30:00,-36118617.0771054,-7260096.829532121,-27819233.477762412,-2021799.1170848948,-326244.8575296085,64510402158.83737
2024-07-25 18:35:00,-36213485.666443706,-7258445.922259836,-27899793.673082966,-2021339.3707559041,-326170.6711901577,64470009877.504
2024-07-25 18:40:00,-36307416.49918015,-7256700.675962463,-27978975.69701756,-2020853.3527996733,-326092.2455654022,64431204214.039925
2024-07-25 18:45:00,-36399935.51289019,-7254763.728599117,-28056420.161004078,-2020313.9497364631,-326005.20552565693,64393103108.855125
2024-07-25 18:50:00,-36491053.423187755,-7252635.195854367,-28132140.98104985,-2019721.193782229,-325909.55626940547,64355690906.675
2024-07-25 18:55:00,-36580782.45838213,-7250315.526028102,-28206153.16114271,-2019075.209779978,-325805.3179417695,64318955151.3258
2024-07-25 19:00:00,-36663917.09606479,-7248379.608552234,-28276583.5452898,-2018536.0935208756,-325718.324181778,64282883612.02784
2024-07-25 19:05:00,-36745730.59153167,-7246245.902582771,-28345349.08958315,-2017941.8969217842,-325622.4424578337,64247464279.14783
2024-07-25 19:10:00,-36833667.46683204,-7244032.766689907,-28418569.31058851,-2017325.5805971888,-325522.9914145468,64212685360.19826
2024-07-25 19:15:00,-36968201.64987642,-7251065.230316267,-28527054.81075848,-2019283.9881893403,-325839.0071850984,64262423523.19692
2024-07-25 19:20:00,-37099980.60673526,-7257602.293592889,-28632742.61944827,-2021104.4361904247,-326132.7612943643,64310291677.38906
2024-07-25 19:25:00,-37229231.20526544,-7263676.688497308,-28735814.652162995,-2022796.0398346935,-326405.72460968944,64356561446.30863
2024-07-25 19:30:00,-37356400.443523854,-7269375.368310678,-28836620.028196324,-2024383.0139599356,-326661.8045253535,64401992133.64222
2024-07-25 19:35:00,-37481466.81091555,-7274701.483389255,-28935145.48880399,-2025866.235880552,-326901.1426079984,64446601392.44957
2024-07-25 19:40:00,-37604192.93660834,-7279600.241846883,-29031213.08499641,-2027230.4470966004,-327121.2766905881,64489890301.97208
2024-07-25 19:45:00,-37724900.02003323,-7284133.42350975,-29125074.95326515,-2028492.8521166395,-327324.98295518535,64532394758.58529
2024-07-25 19:50:00,-37843607.71435003,-7288304.119774758,-29216750.454934187,-2029654.3118360087,-327512.4003189927,64574130695.64422
2024-07-25 19:55:00,-37960334.53069926,-7292115.1938967565,-29306258.066486504,-2030715.623616818,-327683.6574472597,64615112008.79191
2024-07-25 20:00:00,-38072379.60682863,-7293222.56507712,-29391551.720875517,-2031024.0054645147,-327733.4190635925,64655352342.32148
2024-07-25 20:05:00,-38182485.10342377,-7294004.793087362,-29474727.429386694,-2031241.841112936,-327768.5698159514,64694865093.81971
2024-07-25 20:10:00,-38107928.39819663,-7315896.186699502,-29396978.739099372,-2037338.178574545,-328752.2969972566,64733663418.63525
2024-07-25 20:15:00,-37935594.9310524,-7318609.382096327,-29244030.28513572,-2038093.751976192,-328874.21906888596,64603983739.68242
2024-07-25 20:20:00,-37763058.39001029,-7320851.884909156,-29091165.47403717,-2038718.2464303977,-328974.9897649054,64471470533.07774
2024-07-25 20:25:00,-37591557.7340689,-7322956.254871967,-28939287.13378719,-2039304.2735086486,-329069.55322525953,64338665941.084015
2024-07-25 20:30:00,-37422650.28739103,-7325228.509831903,-28789592.67922524,-2039937.0533709086,-329171.6608848515,64208253477.444115
2024-07-25 20:35:00,-37256464.49037584,-7327635.799982437,-28642213.35169119,-2040607.4379697917,-329279.83658148936,64080198989.85215
2024-07-25 20:40:00,-37091693.81717186,-7329990.9267900055,-28496105.722986903,-2041263.2960681021,-329385.6682291713,63952576009.842026
2024-07-25 20:45:00,-36929410.37653264,-7332509.1227516895,-28352091.583162207,-2041964.565829584,-329498.82766795595,63827254153.95098
2024-07-25 20:50:00,-36769576.435278,-7335188.272997417,-28210138.96811458,-2042710.6583030776,-329619.2198625424,63704198231.429985
2024-07-25 20:55:00,-36612151.27099175,-7338025.55911828,-28070213.680069108,-2043500.788615217,-329746.71816291026,63583367272.52492
2024-07-25 21:00:00,-36459668.47491879,-7338923.324474296,-27932760.833501384,-2043750.7992206898,-329787.06078333885,63464721047.85937
2024-07-25 21:05:00,-36309490.99072281,-7339993.141753513,-27797263.96430313,-2044048.723019966,-329835.1348509493,63348220055.43944
2024-07-25 21:10:00,-36181633.5985131,-7337702.422706059,-27683995.592709735,-2043410.801259915,-329732.19747603196,63233825507.504005
2024-07-25 21:15:00,-35911868.74679947,-7306371.540529548,-27462318.08145733,-2034685.7454639245,-328324.2907453153,62869834575.74986
2024-07-25 21:20:00,-35645757.856031016,-7275447.414896724,-27243654.044205364,-2026073.963642125,-326934.6623149795,62510311389.970474
2024-07-25 21:25:00,-35383966.27553341,-7245093.328099581,-27028494.06117947,-2017620.9268125417,-325570.64955384214,62156555756.76919
2024-07-25 21:30:00,-35126830.04377124,-7215384.481146005,-26817090.653758816,-2009347.5770280012,-324235.63174770045,61809193867.07633
2024-07-25 21:35:00,-34874302.15289073,-7186303.017182726,-26609413.3035884,-2001248.9414939235,-322928.80646833795,61468112597.865486
2024-07-25 21:40:00,-34625966.21367839,-7157785.1506103845,-26405129.930324797,-1993307.2571320059,-321647.3074008467,61132684616.83714
2024-07-25 21:45:00,-34382034.62056405,-7129881.061512715,-26204398.41400809,-1985536.498142782,-320393.38947304006,60803319730.62152
2024-07-25 21:50:00,-34142426.03434686,-7102580.450115798,-26007152.48170585,-1977933.7962347793,-319166.5898469759,60479910062.651535
2024-07-25 21:55:00,-33907059.699930586,-7075872.991979109,-25813326.400614183,-1970496.276247347,-317966.4445762767,60162347937.24223
2024-07-25 22:00:00,-33680810.58902148,-7048715.138542702,-25624873.186725087,-1962933.3297207528,-316746.06002312177,59850527625.47579
2024-07-25 22:05:00,-33458583.633192476,-7022143.443065632,-25439686.21542868,-1955533.6170562524,-315552.0154795319,59544345310.11122
2024-07-25 22:10:00,-33261642.98366185,-6992056.774865136,-25280855.406264875,-1947155.0512282657,-314200.0196300158,59243699051.01656
2024-07-25 22:15:00,-32879846.04595332,-6922962.811213706,-24981641.993989386,-1927913.694262045,-311095.16430137574,58612935762.08357
2024-07-25 22:20:00,-32504442.001477323,-6855004.2441824265,-24687455.824518863,-1908988.5236963723,-308041.3299600966,57992434404.64341
2024-07-25 22:25:00,-32135953.556353323,-6788295.707641377,-24398690.350034017,-1890411.4628874718,-305043.66787502414,57383152209.060844
2024-07-25 22:30:00,-32053086.18337491,-6781810.709213029,-24326866.721335914,-1888605.5139580583,-304752.253388687,57283200000.00001
2024-07-25 22:35:00,-32026245.52003538,-6787186.584940752,-24297559.194728673,-1890102.5932746395,-304993.8275511354,57283200000.00001
2024-07-25 22:40:00,-31999456.21107475,-6792599.433034076,-24268269.284180697,-1891609.9686930338,-305237.0631300126,57283200000.00001
2024-07-25 22:45:00,-31972718.559709355,-6798049.471792298,-24238997.093704093,-1893127.7010054502,-305481.9699349707,57283200000.00001
2024-07-25 22:50:00,-31946032.87237778,-6803536.921834576,-24209742.72841629,-1894655.8516501351,-305728.5578799085,57283200000.00001
2024-07-25 22:55:00,-31919399.4587905,-6809062.0061356425,-24180506.294557072,-1896194.4827213178,-305976.83698457666,57283200000.00001
2024-07-25 23:00:00,-31893018.573755007,-6814624.9500622405,-24151487.841280457,-1897743.6569793578,-306226.8173762149,57283200000.00001
2024-07-25 23:05:00,-31866690.84281345,-6820225.981410297,-24122487.78625842,-1899303.4378610945,-306478.50929122244,57283200000.00001
2024-07-25 23:10:00,-31845436.925645366,-6824787.795054616,-24099043.872943934,-1900573.8163443229,-306683.5021828344,57283200000.00001
2024-07-25 23:15:00,-31824197.66046175,-6829387.016962317,-24075583.157849655,-1901854.612318619,-306890.17607868667,57283200000.00001
2024-07-25 23:20:00,-31802973.166911248,-6834023.952610616,-24052105.503771648,-1903145.9108535885,-307098.5447059203,57283200000.00001
2024-07-25 23:25:00,-31781763.566289563,-6838698.911681968,-24028610.771617215,-1904447.7981899148,-307308.62198064575,57283200000.00001
2024-07-25 23:30:00,-31760568.981571533,-6843412.208145755,-24005098.820368197,-1905760.3617621092,-307520.4220116134,57283200000.00001
2024-07-25 23:35:00,-31739389.53744388,-6848164.160342049,-23981569.50704335,-1907083.6902218363,-307733.9591039785,57283200000.00001
2024-07-25 23:40:00,-31718225.36033886,-6852955.091067482,-23958022.6866598,-1908417.8734618302,-307949.24776315934,57283200000.00001
2024-07-25 23:45:00,-31697076.57846877,-6857785.327663313,-23934458.212193456,-1909763.002640416,-308166.30269879475,57283200000.00001
2024-07-25 23:50:00,-31675943.321861286,-6862655.202105737,-23910875.934538458,-1911119.1702066613,-308385.1388288025,57283200000.00001
2024-07-25 23:55:00,-31654825.722395796,-6867565.051098537,-23887275.70246559,-1912486.4699261747,-308605.7712835422,57283200000.00001
2024-07-26 00:00:00,-31625481.21326514,-6873038.839385158,-23858349.271869384,-1914010.8160313102,-308851.7453141436,57283200000.00001
2024-07-26 00:05:00,-31596124.422297433,-6878555.294972361,-23829387.605047014,-1915547.0441695184,-309099.636672809,57283200000.00001
2024-07-26 00:10:00,-31566755.243334558,-6884114.786655141,-23800390.39743401,-1917095.2570432036,-309349.4619319719,57283200000.00001
2024-07-26 00:15:00,-31537373.56867107,-6889717.688603954,-23771357.34002665,-1918655.5588517343,-309601.2379056212,57283200000.00001
2024-07-26 00:20:00,-31507979.289022353,-6895364.380475331,-23742288.119290598,-1920228.0553222443,-309854.9816542716,57283200000.00001
2024-07-26 00:25:00,-31478572.293491926,-6901055.2475254405,-23713182.41706715,-1921812.8537412616,-310110.71049006766,57283200000.00001
2024-07-26 00:30:00,-31449152.469537877,-6906790.6807267,-23684039.910476904,-1923410.0629871818,-310368.44198202295,57283200000.00001
2024-07-26 00:35:00,-31419719.70293839,-6912571.076887531,-23654860.271820854,-1925019.7935636162,-310628.1939614021,57283200000.00001
2024-07-26 00:40:00,-31390273.877756342,-6918396.8387753675,-23625643.168478858,-1926642.1576336462,-310889.98452724796,57283200000.00001
2024-07-26 00:45:00,-31360814.876302946,-6924268.375243014,-23596388.26280522,-1928277.2690550159,-311153.83205205994,57283200000.00001
2024-07-26 00:50:00,-31331342.579100333,-6930186.101358483,-23567095.212021507,-1929925.2434162858,-311419.7551876285,57283200000.00001
2024-07-26 00:55:00,-31301856.864843186,-6936150.438538417,-23537763.668106373,-1931586.1980739895,-311687.7728710306,57283200000.00001
2024-07-26 01:00:00,-31270673.803327795,-6941876.973667058,-23507473.854142595,-1933180.9293756364,-311945.10451288725,57283200000.00001
2024-07-26 01:05:00,-31239470.29978389,-6947649.835908341,-23477141.134468306,-1934788.561898525,-312204.5179427172,57283200000.00001
2024-07-26 01:10:00,-31208246.16418788,-6953469.455906615,-23446765.110243574,-1936409.2155689308,-312466.03251225984,57283200000.00001
2024-07-26 01:15:00,-31177001.203536123,-6959336.271059833,-23416345.376373667,-1938043.0121938775,-312729.6678767398,57283200000.00001
2024-07-26 01:20:00,-31145735.221778918,-6965250.725669144,-23385881.52137046,-1939690.0755028,-312995.4440015887,57283200000.00001
2024-07-26 01:25:00,-31114448.019752577,-6971213.271092795,-23355373.127209917,-1941350.5311903986,-313263.38116936025,57283200000.00001
2024-07-26 01:30:00,-31083139.39510959,-6977224.365904457,-23324819.769185476,-1943024.506960735,-313533.49998684635,57283200000.00001
2024-07-26 01:35:00,-31051809.142246716,-6983284.476056171,-23294221.015757106,-1944712.132572605,-313805.8213923981,57283200000.00001
2024-07-26 01:40:00,-31020457.052230947,-6989394.075046055,-23263576.428396,-1946413.5398862439,-314080.36666346254,57283200000.00001
2024-07-26 01:45:00,-30989082.9127234,-6995553.644090953,-23232885.561424695,-1948128.862911405,-314357.15742434084,57283200000.00001
2024-07-26 01:50:00,-30957686.507900804,-7001763.672304199,-23202147.961852394,-1949858.237856866,-314636.21565417654,57283200000.00001
2024-07-26 01:55:00,-30926267.618374743,-7008024.656878694,-23171363.16920546,-1951601.803181409,-314917.5636951823,57283200000.00001
2024-07-26 02:00:00,-30891907.431400478,-7014025.5241039535,-23139022.119996894,-1953272.930763127,-315187.22291859594,57283200000.00001
2024-07-26 02:05:00,-30857511.891898397,-7020077.041367783,-23106626.51484173,-1954958.163418877,-315459.15818804654,57283200000.00001
2024-07-26 02:10:00,-30823080.64441926,-7026179.717927052,-23074175.805211466,-1956657.642967027,-315733.39238786174,57283200000.00001
2024-07-26 02:15:00,-30788613.327481423,-7032334.071681371,-23041669.433268335,-1958371.513632786,-316009.94879074564,57283200000.00001
2024-07-26 02:20:00,-30754109.573426075,-7038540.629380382,-23009106.831642088,-1960099.9221059284,-316288.8510670936,57283200000.00001
2024-07-26 02:25:00,-30719569.008268166,-7044799.926837485,-22976487.42319975,-1961843.0176003114,-316570.1232945964,57283200000.00001
2024-07-26 02:30:00,-30684991.251542494,-7051112.509150256,-22943810.620808225,-1963600.9519152602,-316853.7899681449,57283200000.00001
2024-07-26 02:35:00,-30650375.916145008,-7057478.93092782,-22911075.82708938,-1965373.8794988857,-317139.876010048,57283200000.00001
2024-07-26 02:40:00,-30615722.608169112,-7063899.756525439,-22878282.43416734,-1967161.9575134127,-317428.406780574,57283200000.00001
2024-07-26 02:45:00,-30581030.926736634,-7070375.560286611,-22845429.823407788,-1968965.3459025994,-317719.40808882914,57283200000.00001
2024-07-26 02:50:00,-30546300.463823438,-7076906.926792955,-22812517.365148727,-1970784.207461328,-318012.9062039876,57283200000.00001
2024-07-26 02:55:00,-30511530.80407935,-7083494.451122216,-22779544.41842264,-1972618.7079074504,-318308.9278668846,57283200000.00001
2024-07-26 03:00:00,-30472822.608345315,-7090481.739546149,-22744849.600732356,-1974564.5350634828,-318622.91361251706,57283200000.00001
2024-07-26 03:05:00,-30434056.707718182,-7097527.9616472805,-22710085.457635738,-1976526.7741296203,-318939.54764364386,57283200000.00001
2024-07-26 03:10:00,-30386073.4053097,-7106310.099336108,-22667033.45227583,-1978972.432726509,-319334.18800814176,57283200000.00001
2024-07-26 03:15:00,-30338105.820214104,-7115150.4085865235,-22623973.39880886,-1981434.290998776,-319731.4424111668,57283200000.00001
2024-07-26 03:20:00,-30290154.08289202,-7124049.372248107,-22580905.23043199,-1983912.483410863,-320131.33255038987,57283200000.00001
2024-07-26 03:25:00,-30242182.332311265,-7132991.701868645,-22537804.70012356,-1986402.752419114,-320533.17141308496,57283200000.00001
2024-07-26 03:30:00,-30194126.427768067,-7141949.718481259,-22494628.561142,-1988897.3899568035,-320935.7151975758,57283200000.00001
2024-07-26 03:35:00,-30145985.656704552,-7150923.5549126025,-22451376.173285086,-1991396.4330136331,-321338.9698726551,57283200000.00001
2024-07-26 03:40:00,-30097759.29568143,-7159913.346017724,-22408046.886574075,-1993899.9191441732,-321742.94149826496,57283200000.00001
2024-07-26 03:45:00,-30049446.61013672,-7168919.228725025,-22364640.041037016,-1996407.8864803838,-322147.63622751716,57283200000.00001
2024-07-26 03:50:00,-30001046.854137585,-7177941.342082541,-22321154.96648569,-1998920.3737445015,-322553.0603087725,57283200000.00001
2024-07-26 03:55:00,-29952559.270124733,-7186979.827305561,-22277590.982286066,-2001437.4202623044,-322959.2200877816,57283200000.00001
2024-07-26 04:00:00,-29896921.848029207,-7195110.489782613,-22230217.868625302,-2003701.655382496,-323324.58530035795,57283200000.00001
2024-07-26 04:05:00,-29841182.054339413,-7203256.11249414,-22182757.58951028,-2005970.0566439345,-323690.6227766355,57283200000.00001
2024-07-26 04:10:00,-29753497.9371087,-7216069.969336342,-22108097.954046182,-2009538.4724734086,-324266.435330937,57283200000.00001
2024-07-26 04:15:00,-29665910.71447075,-7228869.666334325,-22033520.820581343,-2013102.9450551253,-324841.6115884413,57283200000.00001
2024-07-26 04:20:00,-29578536.94584805,-7241638.169892946,-21959125.434957158,-2016658.7308562598,-325415.38611544255,57283200000.00001
2024-07-26 04:25:00,-29491531.648851767,-7254352.826268972,-21885043.788675684,-2020199.5212394567,-325986.7409272766,57283200000.00001
2024-07-26 04:30:00,-29404894.7623854,-7267013.644390834,-21811275.829715632,-2023725.318691114,-326555.6764251577,57283200000.00001
2024-07-26 04:35:00,-29318520.482041292,-7279636.086152613,-21737731.469714865,-2027240.4290551539,-327122.88741571864,57283200000.00001
2024-07-26 04:40:00,-29232516.72051204,-7292204.381562683,-21664502.592158616,-2030740.4606883377,-327687.66524743696,57283200000.00001
2024-07-26 04:45:00,-29146883.404056158,-7304718.54139737,-21591589.134258874,-2034225.4165916683,-328250.0104045653,57283200000.00001
2024-07-26 04:50:00,-29061620.458642714,-7317178.576475305,-21518991.032981146,-2037695.2997779283,-328809.9233732573,57283200000.00001
2024-07-26 04:55:00,-28976727.80994895,-7329584.497657758,-21446708.225042492,-2041150.1132717761,-329367.40464158275,57283200000.00001
2024-07-26 05:00:00,-28881438.15597198,-7339622.77741701,-21368761.56551882,-2043945.5835844793,-329818.49189658713,57283200000.00001
2024-07-26 05:05:00,-28786565.80186451,-7349617.096760218,-21291156.256073453,-2046728.8117560057,-330267.60371517437,57283200000.00001
2024-07-26 05:10:00,-28658239.37397705,-7363135.632402619,-21186185.611675363,-2050493.4672513586,-330875.0822155608,57283200000.00001
2024-07-26 05:15:00,-28530718.701541547,-7376569.285811677,-21081874.072891075,-2054234.484656412,-331478.7463877399,57283200000.00001
2024-07-26 05:20:00,-28404246.77945045,-7389892.458712985,-20978420.408835147,-2057944.7353377887,-332077.44592950743,57283200000.00001
2024-07-26 05:25:00,-28279140.178166535,-7403071.802020503,-20876083.57322445,-2061614.932208237,-332669.68224269344,57283200000.00001
2024-07-26 05:30:00,-28155385.503468987,-7416108.726747186,-20774852.60962535,-2065245.4682080725,-333255.51873357594,57283200000.00001
2024-07-26 05:35:00,-28032751.84400068,-7429027.558228527,-20674538.633220017,-2068843.1174813574,-333836.0485026742,57283200000.00001
2024-07-26 05:40:00,-27911451.19433465,-7441805.963915896,-20575315.05495197,-2072401.6608373339,-334410.2679987521,57283200000.00001
2024-07-26 05:45:00,-27791470.353719447,-7454445.334441227,-20477171.07664497,-2075921.485540591,-334978.23971223226,57283200000.00001
2024-07-26 05:50:00,-27672796.239341628,-7466947.048012294,-20380095.996595703,-2079402.9753958243,-335540.02557523584,57283200000.00001
2024-07-26 05:55:00,-27555415.885386556,-7479312.470511633,-20284079.208805542,-2082846.5107753878,-336095.686966029,57283200000.00001
2024-07-26 06:00:00,-27427271.740443286,-7489390.169551066,-20182842.597280167,-2085652.958609154,-336548.5455937503,57283200000.00001
2024-07-26 06:05:00,-27300527.33810861,-7499357.787987532,-20082711.812312566,-2088428.7510851321,-336996.457561465,57283200000.00001
2024-07-26 06:10:00,-27153421.70425087,-7510926.684137097,-19966495.21954788,-2091650.4690002012,-337516.32567957835,57283200000.00001
2024-07-26 06:15:00,-27008374.14843609,-7522333.725906768,-19851904.552395456,-2094827.1135436539,-338028.92059454456,57283200000.00001
2024-07-26 06:20:00,-26865424.318153992,-7533575.795280743,-19738971.133218993,-2097957.816407293,-338534.10219299543,57283200000.00001
2024-07-26 06:25:00,-26724632.1016548,-7544648.182439765,-19627742.27501532,-2101041.2659958815,-339031.65883115394,57283200000.00001
2024-07-26 06:30:00,-26585962.528486963,-7555553.637581167,-19518190.35038078,-2104078.2281871587,-339521.7140938372,57283200000.00001
2024-07-26 06:35:00,-26449319.638820518,-7566299.707318075,-19410239.549000107,-2107070.8045695885,-340004.60710100207,57283200000.00001
2024-07-26 06:40:00,-26314733.89682799,-7576883.995842533,-19303913.938220274,-2110018.3279561466,-340480.2301929239,57283200000.00001
2024-07-26 06:45:00,-26182172.034610473,-7587309.119457243,-19199187.23569059,-2112921.526937458,-340948.7009376356,57283200000.00001
2024-07-26 06:50:00,-26051601.359346785,-7597577.649238808,-19096033.61338402,-2115781.1175095397,-341410.1348708578,57283200000.00001
2024-07-26 06:55:00,-25922989.742713097,-7607692.111869801,-18994427.689238526,-2118597.8033055123,-341864.6455333898,57283200000.00001
2024-07-26 07:00:00,-25787860.048267458,-7613892.587726723,-18889066.042560413,-2120324.51810111,-342143.2745117704,57283200000.00001
2024-07-26 07:05:00,-25654753.237584025,-7620000.242816305,-18785281.653679706,-2122025.3840754237,-342417.73243035283,57283200000.00001
2024-07-26 07:10:00,-25512945.956389647,-7627411.37477313,-18677112.7590225,-2124089.243607704,-342750.7643094254,57283200000.00001
2024-07-26 07:15:00,-25383133.711571995,-7634667.914203058,-18580237.22072799,-2126110.0520565454,-343076.84930912463,57283200000.00001
2024-07-26 07:20:00,-25264910.211037178,-7641779.667148519,-18494293.25534786,-2128090.5402185726,-343396.4280807245,57283200000.00001
2024-07-26 07:25:00,-25157876.133629445,-7648757.952491459,-18418932.916999158,-2130033.8601874923,-343710.00925752753,57283200000.00001
2024-07-26 07:30:00,-25061787.478754587,-7655605.680674531,-18353925.415295705,-2131940.8224663218,-344017.7236252478,57283200000.00001
2024-07-26 07:35:00,-24976473.376272533,-7662320.410860123,-18299088.80137972,-2133810.7473281324,-344319.4615006763,57283200000.00001
2024-07-26 07:40:00,-24901624.506911464,-7668910.451353232,-18254151.466544587,-2135645.9484781125,-344615.59623169573,57283200000.00001
2024-07-26 07:45:00,-24837015.14215862,-7675378.491632298,-18218899.889551125,-2137447.1748849405,-344906.2486746157,57283200000.00001
2024-07-26 07:50:00,-24782425.09533648,-7681727.155146678,-18193125.791295987,-2139215.1571294516,-345191.5367186163,57283200000.00001
